customer_id,plan,region,acquisition_channel,tenure_risk,total_sessions,engagement_low,support_risk,score,risk_band
2423,Standard,North,Social Ads,False,,False,False,0.5,Low
2424,Basic,North,Organic,False,,False,False,1.0,Low
2425,Basic,South,Organic,False,,False,False,1.0,Low
2426,Standard,South,Paid Search,False,16.0,True,False,1.5,Medium
2427,Basic,North,Organic,False,16.0,False,False,1.0,Low
2428,Basic,West,Organic,False,,False,False,1.0,Low
2429,Basic,East,Social Ads,False,,False,False,1.0,Low
2430,Standard,East,Organic,False,,False,True,1.5,Medium
2431,Standard,North,Organic,False,,False,False,0.5,Low
2432,Basic,West,Organic,False,24.0,False,False,1.0,Low
2433,Standard,South,Organic,False,24.0,True,False,1.5,Medium
2434,Basic,North,Paid Search,False,,False,False,1.0,Low
2435,Basic,Central,Organic,False,,False,False,1.0,Low
2436,Basic,West,Social Ads,False,,False,False,1.0,Low
2437,Premium,Central,Organic,False,,False,False,0.0,Low
2438,Basic,Central,Organic,False,,False,False,1.0,Low
2439,Basic,North,Organic,False,,False,False,1.0,Low
2440,Basic,West,Social Ads,False,12.0,True,False,2.0,Medium
2441,Basic,Central,Partnership,False,,False,False,1.0,Low
2442,Standard,West,Paid Search,False,,False,False,0.5,Low
2443,Basic,East,Partnership,False,,False,False,1.0,Low
2444,Basic,Central,Organic,False,,False,False,1.0,Low
2445,Standard,Central,Organic,False,26.0,False,False,0.5,Low
2446,Basic,West,Organic,False,,False,False,1.0,Low
2447,Standard,East,Organic,False,25.0,False,True,1.5,Medium
2448,Standard,Central,Organic,False,,False,False,0.5,Low
2449,Basic,North,Organic,False,,False,False,1.0,Low
2450,Standard,West,Organic,False,,False,False,0.5,Low
2451,Basic,West,Organic,False,,False,False,1.0,Low
2452,Standard,Central,Organic,False,24.0,True,False,1.5,Medium
2453,Basic,East,Organic,False,,False,False,1.0,Low
2454,Basic,Central,Referral,False,,False,False,1.0,Low
2455,Standard,South,Organic,False,,False,False,0.5,Low
2456,Premium,Central,Social Ads,False,44.0,False,False,0.0,Low
2457,Premium,South,Paid Search,False,35.0,False,False,0.0,Low
2458,Standard,North,Organic,False,27.0,False,False,0.5,Low
2459,Basic,West,Organic,False,,False,False,1.0,Low
2460,Basic,West,Organic,False,,False,False,1.0,Low
2461,Basic,East,Paid Search,False,,False,False,1.0,Low
2462,Standard,Central,Organic,False,,False,False,0.5,Low
2463,Basic,North,Organic,False,,False,False,1.0,Low
2464,Premium,South,Organic,False,33.0,True,False,1.0,Low
2465,Basic,East,Referral,False,,False,True,2.0,Medium
2466,Basic,North,Organic,False,,False,False,1.0,Low
2467,Basic,North,Paid Search,False,,False,True,2.0,Medium
2468,Premium,South,Paid Search,False,,False,False,0.0,Low
2469,Standard,South,Referral,False,,False,False,0.5,Low
2470,Standard,West,Paid Search,False,17.0,True,True,2.5,High
2471,Basic,Central,Paid Search,False,,False,False,1.0,Low
2472,Premium,East,Referral,False,29.0,True,False,1.0,Low
2473,Basic,Central,Social Ads,False,,False,False,1.0,Low
2474,Premium,East,Organic,False,42.0,False,False,0.0,Low
2475,Standard,North,Organic,False,30.0,False,False,0.5,Low
2476,Basic,South,Social Ads,False,,False,False,1.0,Low
2477,Standard,South,Referral,False,,False,False,0.5,Low
2478,Standard,North,Paid Search,False,,False,False,0.5,Low
2479,Basic,North,Paid Search,False,,False,False,1.0,Low
2480,Premium,East,Social Ads,False,38.0,False,True,1.0,Low
2481,Basic,North,Organic,False,,False,False,1.0,Low
2482,Basic,East,Social Ads,False,,False,False,1.0,Low
2483,Basic,Central,Organic,False,14.0,True,False,2.0,Medium
2484,Basic,South,Partnership,False,16.0,False,False,1.0,Low
2485,Standard,South,Social Ads,False,,False,False,0.5,Low
2486,Basic,South,Social Ads,False,,False,False,1.0,Low
2487,Standard,Central,Organic,False,,False,False,0.5,Low
2488,Basic,Central,Organic,False,24.0,False,False,1.0,Low
2489,Premium,West,Organic,False,37.0,False,False,0.0,Low
2490,Standard,East,Social Ads,False,,False,False,0.5,Low
2491,Premium,East,Social Ads,False,,False,False,0.0,Low
2492,Basic,West,Organic,False,,False,False,1.0,Low
2493,Basic,South,Paid Search,False,,False,False,1.0,Low
2494,Basic,East,Social Ads,False,,False,False,1.0,Low
2495,Standard,East,Organic,False,,False,False,0.5,Low
2496,Premium,South,Paid Search,False,39.0,False,False,0.0,Low
2497,Basic,North,Social Ads,False,,False,False,1.0,Low
2498,Basic,North,Paid Search,False,,False,False,1.0,Low
2499,Premium,West,Social Ads,False,47.0,False,False,0.0,Low
2500,Basic,Central,Paid Search,False,,False,False,1.0,Low
2501,Standard,East,Partnership,False,,False,False,0.5,Low
2502,Standard,East,Organic,False,31.0,False,False,0.5,Low
2503,Premium,West,Paid Search,False,39.0,False,False,0.0,Low
2504,Basic,West,Organic,False,,False,False,1.0,Low
2505,Basic,East,Organic,False,,False,False,1.0,Low
2506,Standard,South,Organic,False,,False,False,0.5,Low
2507,Premium,South,Organic,False,,False,False,0.0,Low
2508,Basic,Central,Partnership,False,,False,False,1.0,Low
2509,Basic,East,Referral,False,,False,False,1.0,Low
2510,Standard,East,Organic,False,,False,False,0.5,Low
2511,Premium,East,Social Ads,False,,False,False,0.0,Low
2512,Premium,East,Paid Search,False,36.0,False,False,0.0,Low
2513,Premium,West,Social Ads,False,45.0,False,False,0.0,Low
2514,Basic,North,Paid Search,False,16.0,False,False,1.0,Low
2515,Basic,East,Organic,False,,False,False,1.0,Low
2516,Standard,North,Social Ads,False,34.0,False,False,0.5,Low
2517,Premium,South,Social Ads,False,,False,False,0.0,Low
2518,Basic,Central,Paid Search,False,,False,False,1.0,Low
2519,Basic,South,Referral,False,,False,False,1.0,Low
2520,Standard,East,Referral,False,,False,False,0.5,Low
2521,Basic,South,Paid Search,False,,False,False,1.0,Low
2522,Basic,West,Paid Search,False,,False,False,1.0,Low
2523,Standard,North,Partnership,False,,False,False,0.5,Low
2524,Standard,East,Organic,False,,False,False,0.5,Low
2525,Standard,West,Organic,False,,False,False,0.5,Low
2526,Basic,North,Organic,False,,False,False,1.0,Low
2527,Standard,West,Referral,False,,False,False,0.5,Low
2528,Standard,South,Social Ads,False,28.0,False,False,0.5,Low
2529,Standard,East,Organic,False,19.0,True,False,1.5,Medium
2530,Standard,South,Partnership,False,19.0,True,False,1.5,Medium
2531,Basic,Central,Social Ads,False,,False,False,1.0,Low
2532,Basic,East,Referral,False,,False,False,1.0,Low
2533,Basic,South,Organic,False,,False,False,1.0,Low
2534,Basic,East,Paid Search,False,32.0,False,False,1.0,Low
2535,Standard,North,Social Ads,False,,False,False,0.5,Low
2536,Premium,East,Paid Search,False,37.0,False,False,0.0,Low
2537,Standard,East,Social Ads,False,,False,False,0.5,Low
2538,Standard,North,Social Ads,False,,False,False,0.5,Low
2539,Basic,South,Organic,False,,False,False,1.0,Low
2540,Basic,East,Referral,False,,False,False,1.0,Low
2541,Basic,West,Organic,False,17.0,False,False,1.0,Low
2542,Basic,East,Organic,False,,False,False,1.0,Low
2543,Basic,South,Organic,False,,False,False,1.0,Low
2544,Standard,North,Organic,False,21.0,True,False,1.5,Medium
2545,Premium,South,Organic,False,,False,False,0.0,Low
2546,Basic,Central,Social Ads,False,21.0,False,False,1.0,Low
2547,Basic,East,Social Ads,False,,False,False,1.0,Low
2548,Standard,East,Organic,False,,False,False,0.5,Low
2549,Basic,North,Social Ads,False,,False,False,1.0,Low
2550,Premium,East,Organic,False,,False,False,0.0,Low
2551,Standard,West,Organic,False,34.0,False,False,0.5,Low
2552,Premium,West,Paid Search,False,36.0,False,False,0.0,Low
2553,Basic,South,Social Ads,False,,False,False,1.0,Low
2554,Standard,North,Social Ads,False,,False,False,0.5,Low
2555,Standard,Central,Organic,False,33.0,False,False,0.5,Low
2556,Standard,South,Social Ads,False,,False,False,0.5,Low
2557,Basic,North,Social Ads,False,,False,False,1.0,Low
2558,Basic,North,Partnership,False,,False,False,1.0,Low
2559,Standard,South,Organic,False,28.0,False,False,0.5,Low
2560,Standard,South,Paid Search,False,,False,False,0.5,Low
2561,Premium,East,Paid Search,False,,False,False,0.0,Low
2562,Standard,Central,Partnership,False,,False,True,1.5,Medium
2563,Standard,West,Organic,False,27.0,False,False,0.5,Low
2564,Basic,East,Paid Search,False,,False,False,1.0,Low
2565,Standard,North,Organic,False,,False,False,0.5,Low
2566,Standard,Central,Paid Search,False,23.0,True,False,1.5,Medium
2567,Premium,Central,Organic,False,39.0,False,False,0.0,Low
2568,Premium,South,Organic,False,,False,False,0.0,Low
2569,Basic,Central,Paid Search,False,,False,False,1.0,Low
2570,Premium,Central,Organic,False,,False,False,0.0,Low
2571,Basic,North,Organic,False,,False,False,1.0,Low
2572,Basic,East,Organic,False,,False,False,1.0,Low
2573,Standard,Central,Organic,False,30.0,False,False,0.5,Low
2574,Basic,South,Partnership,False,,False,False,1.0,Low
2575,Standard,East,Paid Search,False,27.0,False,False,0.5,Low
2576,Basic,South,Social Ads,False,,False,False,1.0,Low
2577,Basic,Central,Organic,False,,False,False,1.0,Low
2578,Standard,East,Referral,False,,False,False,0.5,Low
2579,Standard,Central,Paid Search,False,26.0,False,False,0.5,Low
2580,Premium,North,Paid Search,False,33.0,True,False,1.0,Low
2581,Standard,East,Paid Search,False,31.0,False,False,0.5,Low
2582,Standard,South,Social Ads,False,21.0,True,False,1.5,Medium
2583,Basic,North,Paid Search,False,,False,False,1.0,Low
2584,Basic,West,Organic,False,,False,False,1.0,Low
2585,Basic,South,Organic,False,18.0,False,False,1.0,Low
2586,Standard,Central,Paid Search,False,25.0,False,True,1.5,Medium
2587,Standard,South,Paid Search,False,,False,False,0.5,Low
2588,Basic,West,Organic,False,,False,False,1.0,Low
2589,Standard,South,Organic,False,,False,False,0.5,Low
2590,Standard,North,Paid Search,False,,False,False,0.5,Low
2591,Basic,South,Social Ads,False,,False,False,1.0,Low
2592,Basic,East,Organic,False,,False,False,1.0,Low
2593,Premium,West,Organic,False,42.0,False,False,0.0,Low
2594,Standard,South,Social Ads,False,34.0,False,False,0.5,Low
2595,Premium,West,Social Ads,False,,False,False,0.0,Low
2596,Basic,North,Organic,False,,False,False,1.0,Low
2597,Premium,East,Referral,False,,False,False,0.0,Low
2598,Basic,Central,Paid Search,False,,False,False,1.0,Low
2599,Basic,South,Paid Search,False,,False,False,1.0,Low
2600,Premium,North,Partnership,False,,False,False,0.0,Low
2601,Basic,West,Referral,False,27.0,False,True,2.0,Medium
2602,Standard,West,Organic,False,34.0,False,False,0.5,Low
2603,Basic,North,Organic,False,,False,False,1.0,Low
2604,Standard,South,Organic,False,29.0,False,False,0.5,Low
2605,Premium,Central,Organic,False,,False,False,0.0,Low
2606,Basic,South,Organic,False,19.0,False,False,1.0,Low
2607,Standard,East,Organic,False,,False,False,0.5,Low
2608,Basic,South,Referral,False,19.0,False,False,1.0,Low
2609,Standard,East,Referral,False,30.0,False,True,1.5,Medium
2610,Basic,West,Paid Search,False,,False,False,1.0,Low
2611,Basic,East,Paid Search,False,,False,False,1.0,Low
2612,Basic,Central,Organic,False,,False,False,1.0,Low
2613,Basic,North,Organic,False,,False,False,1.0,Low
2614,Premium,East,Organic,False,,False,False,0.0,Low
2615,Basic,South,Social Ads,False,,False,False,1.0,Low
2616,Basic,East,Organic,False,19.0,False,False,1.0,Low
2617,Basic,West,Referral,False,,False,False,1.0,Low
2618,Basic,East,Social Ads,False,22.0,False,False,1.0,Low
2619,Standard,Central,Organic,False,30.0,False,False,0.5,Low
2620,Premium,East,Organic,False,,False,False,0.0,Low
2621,Basic,Central,Paid Search,False,,False,False,1.0,Low
2622,Premium,South,Referral,False,40.0,False,False,0.0,Low
2623,Standard,West,Social Ads,False,,False,False,0.5,Low
2624,Basic,North,Organic,False,,False,False,1.0,Low
2625,Standard,South,Paid Search,False,,False,False,0.5,Low
2626,Standard,South,Organic,False,,False,False,0.5,Low
2627,Standard,North,Partnership,False,28.0,False,False,0.5,Low
2628,Premium,East,Social Ads,False,30.0,True,False,1.0,Low
2629,Basic,East,Paid Search,False,,False,False,1.0,Low
2630,Premium,East,Organic,False,,False,False,0.0,Low
2631,Standard,West,Paid Search,False,,False,False,0.5,Low
2632,Standard,South,Organic,False,,False,False,0.5,Low
2633,Standard,Central,Organic,False,,False,False,0.5,Low
2634,Basic,North,Organic,False,,False,False,1.0,Low
2635,Premium,South,Referral,False,,False,False,0.0,Low
2636,Standard,East,Paid Search,False,,False,False,0.5,Low
2637,Basic,North,Organic,False,11.0,True,False,2.0,Medium
2638,Basic,Central,Referral,False,,False,False,1.0,Low
2639,Standard,South,Organic,False,,False,False,0.5,Low
2640,Basic,South,Organic,False,,False,False,1.0,Low
2641,Basic,West,Organic,False,,False,True,2.0,Medium
2642,Standard,South,Paid Search,False,18.0,True,False,1.5,Medium
2643,Basic,South,Paid Search,False,,False,False,1.0,Low
2644,Basic,Central,Paid Search,False,15.0,True,False,2.0,Medium
2645,Basic,Central,Social Ads,False,,False,False,1.0,Low
2646,Basic,North,Organic,False,,False,False,1.0,Low
2647,Standard,East,Social Ads,False,,False,False,0.5,Low
2648,Standard,Central,Organic,False,,False,False,0.5,Low
2649,Basic,North,Social Ads,False,19.0,False,False,1.0,Low
2650,Basic,South,Social Ads,False,,False,False,1.0,Low
2651,Standard,North,Social Ads,False,19.0,True,False,1.5,Medium
2652,Basic,North,Paid Search,False,,False,False,1.0,Low
2653,Basic,North,Social Ads,False,,False,False,1.0,Low
2654,Basic,North,Organic,False,,False,False,1.0,Low
2655,Premium,Central,Referral,False,37.0,False,False,0.0,Low
2656,Standard,East,Organic,False,,False,False,0.5,Low
2657,Standard,North,Organic,False,,False,False,0.5,Low
2658,Standard,West,Paid Search,False,,False,False,0.5,Low
2659,Standard,South,Social Ads,False,26.0,False,False,0.5,Low
2660,Standard,South,Organic,False,29.0,False,False,0.5,Low
2661,Standard,South,Referral,False,,False,False,0.5,Low
2662,Basic,South,Partnership,False,,False,False,1.0,Low
2663,Standard,South,Paid Search,False,,False,False,0.5,Low
2664,Standard,North,Paid Search,False,30.0,False,False,0.5,Low
2665,Standard,East,Social Ads,False,24.0,True,False,1.5,Medium
2666,Basic,West,Organic,False,18.0,False,False,1.0,Low
2667,Basic,Central,Paid Search,False,,False,False,1.0,Low
2668,Standard,West,Referral,False,,False,False,0.5,Low
2669,Standard,Central,Partnership,False,,False,False,0.5,Low
2670,Premium,Central,Referral,False,,False,False,0.0,Low
2671,Basic,West,Organic,False,13.0,True,True,3.0,High
2672,Standard,North,Organic,False,26.0,False,False,0.5,Low
2673,Standard,South,Organic,False,23.0,True,False,1.5,Medium
2674,Premium,North,Organic,False,,False,False,0.0,Low
2675,Standard,South,Organic,False,33.0,False,False,0.5,Low
2676,Standard,East,Organic,False,,False,False,0.5,Low
2677,Standard,Central,Paid Search,False,,False,False,0.5,Low
2678,Standard,West,Social Ads,False,,False,False,0.5,Low
2679,Premium,East,Social Ads,False,41.0,False,False,0.0,Low
2680,Basic,South,Social Ads,False,,False,False,1.0,Low
2681,Basic,North,Organic,False,20.0,False,True,2.0,Medium
2682,Premium,West,Organic,False,35.0,False,False,0.0,Low
2683,Standard,Central,Social Ads,False,,False,False,0.5,Low
2684,Standard,East,Paid Search,False,27.0,False,False,0.5,Low
2685,Standard,Central,Paid Search,False,,False,False,0.5,Low
2686,Basic,South,Organic,False,,False,False,1.0,Low
2687,Standard,Central,Organic,False,,False,False,0.5,Low
2688,Standard,North,Social Ads,False,,False,False,0.5,Low
2689,Basic,East,Referral,False,22.0,False,False,1.0,Low
2690,Basic,East,Referral,False,,False,False,1.0,Low
2691,Premium,North,Paid Search,False,26.0,True,False,1.0,Low
2692,Basic,Central,Paid Search,False,20.0,False,False,1.0,Low
2693,Premium,North,Referral,False,,False,False,0.0,Low
2694,Basic,West,Paid Search,False,,False,False,1.0,Low
2695,Standard,North,Paid Search,False,22.0,True,False,1.5,Medium
2696,Premium,Central,Referral,False,33.0,True,False,1.0,Low
2697,Standard,North,Social Ads,False,,False,False,0.5,Low
2698,Basic,South,Referral,False,23.0,False,False,1.0,Low
2699,Standard,North,Organic,False,,False,False,0.5,Low
2700,Basic,North,Paid Search,False,22.0,False,False,1.0,Low
2701,Basic,Central,Referral,False,,False,False,1.0,Low
2702,Premium,West,Organic,False,,False,False,0.0,Low
2703,Standard,West,Social Ads,False,,False,False,0.5,Low
2704,Standard,Central,Organic,False,31.0,False,False,0.5,Low
2705,Basic,Central,Social Ads,False,,False,False,1.0,Low
2706,Basic,Central,Paid Search,False,,False,False,1.0,Low
2707,Basic,South,Organic,False,19.0,False,False,1.0,Low
2708,Standard,East,Paid Search,False,,False,False,0.5,Low
2709,Standard,North,Social Ads,False,32.0,False,False,0.5,Low
2710,Standard,Central,Social Ads,False,,False,False,0.5,Low
2711,Premium,Central,Organic,False,,False,False,0.0,Low
2712,Basic,Central,Referral,False,,False,False,1.0,Low
2713,Basic,West,Paid Search,False,15.0,True,False,2.0,Medium
2714,Basic,Central,Paid Search,False,17.0,False,True,2.0,Medium
2715,Basic,North,Organic,False,23.0,False,False,1.0,Low
2716,Basic,Central,Referral,False,,False,False,1.0,Low
2717,Premium,North,Organic,False,41.0,False,False,0.0,Low
2718,Basic,South,Paid Search,False,16.0,False,True,2.0,Medium
2719,Premium,East,Social Ads,False,40.0,False,False,0.0,Low
2720,Basic,West,Organic,False,21.0,False,False,1.0,Low
2721,Premium,North,Paid Search,False,32.0,True,False,1.0,Low
2722,Standard,South,Organic,False,23.0,True,False,1.5,Medium
2723,Premium,East,Social Ads,False,36.0,False,False,0.0,Low
2724,Basic,East,Paid Search,False,,False,False,1.0,Low
2725,Standard,East,Referral,False,21.0,True,False,1.5,Medium
2726,Premium,North,Referral,False,,False,False,0.0,Low
2727,Basic,South,Social Ads,False,20.0,False,False,1.0,Low
2728,Basic,Central,Social Ads,False,,False,False,1.0,Low
2729,Basic,South,Paid Search,False,18.0,False,False,1.0,Low
2730,Premium,South,Organic,False,,False,False,0.0,Low
2731,Standard,South,Social Ads,False,,False,False,0.5,Low
2732,Standard,North,Referral,False,,False,False,0.5,Low
2733,Basic,North,Organic,False,15.0,True,False,2.0,Medium
2734,Basic,North,Organic,False,,False,False,1.0,Low
2735,Premium,South,Organic,False,31.0,True,True,2.0,Medium
2736,Basic,North,Organic,False,,False,False,1.0,Low
2737,Standard,East,Organic,False,29.0,False,False,0.5,Low
2738,Premium,North,Paid Search,False,45.0,False,True,1.0,Low
2739,Basic,West,Paid Search,False,,False,True,2.0,Medium
2740,Standard,North,Paid Search,False,27.0,False,True,1.5,Medium
2741,Basic,North,Organic,False,,False,False,1.0,Low
2742,Standard,North,Paid Search,False,26.0,False,False,0.5,Low
2743,Basic,North,Referral,False,,False,False,1.0,Low
2744,Standard,West,Partnership,False,27.0,False,False,0.5,Low
2745,Basic,Central,Paid Search,False,,False,False,1.0,Low
2746,Standard,North,Organic,False,,False,False,0.5,Low
2747,Standard,East,Partnership,True,18.0,True,False,2.5,High
2748,Basic,West,Social Ads,False,,False,False,1.0,Low
2749,Standard,Central,Organic,False,,False,False,0.5,Low
2750,Basic,North,Organic,False,16.0,False,False,1.0,Low
2751,Standard,Central,Organic,False,,False,False,0.5,Low
2752,Basic,East,Organic,False,,False,False,1.0,Low
2753,Standard,West,Organic,False,29.0,False,False,0.5,Low
2754,Basic,West,Referral,False,,False,False,1.0,Low
2755,Basic,Central,Paid Search,False,,False,False,1.0,Low
2756,Basic,North,Social Ads,False,21.0,False,False,1.0,Low
2757,Standard,South,Social Ads,False,,False,False,0.5,Low
2758,Basic,West,Social Ads,False,,False,False,1.0,Low
2759,Premium,South,Referral,False,,False,False,0.0,Low
2760,Premium,West,Partnership,False,39.0,False,False,0.0,Low
2761,Basic,North,Organic,False,,False,False,1.0,Low
2762,Standard,North,Partnership,False,,False,False,0.5,Low
2763,Basic,West,Social Ads,False,,False,False,1.0,Low
2764,Basic,Central,Organic,False,17.0,False,False,1.0,Low
2765,Standard,North,Social Ads,False,,False,False,0.5,Low
2766,Standard,North,Social Ads,False,,False,False,0.5,Low
2767,Standard,East,Referral,False,25.0,False,False,0.5,Low
2768,Basic,North,Organic,False,16.0,False,False,1.0,Low
2769,Basic,East,Paid Search,False,,False,False,1.0,Low
2770,Basic,North,Organic,False,,False,False,1.0,Low
2771,Standard,North,Organic,False,33.0,False,False,0.5,Low
2772,Standard,Central,Organic,False,,False,False,0.5,Low
2773,Standard,Central,Paid Search,False,,False,False,0.5,Low
2774,Basic,North,Social Ads,False,,False,False,1.0,Low
2775,Basic,West,Organic,False,,False,False,1.0,Low
2776,Basic,West,Paid Search,False,,False,False,1.0,Low
2777,Basic,North,Organic,False,,False,False,1.0,Low
2778,Basic,West,Organic,False,,False,False,1.0,Low
2779,Premium,North,Paid Search,False,42.0,False,False,0.0,Low
2780,Premium,Central,Organic,False,37.0,False,False,0.0,Low
2781,Standard,South,Paid Search,False,20.0,True,False,1.5,Medium
2782,Standard,East,Organic,False,23.0,True,False,1.5,Medium
2783,Basic,West,Organic,False,,False,False,1.0,Low
2784,Premium,West,Paid Search,False,,False,False,0.0,Low
2785,Basic,Central,Paid Search,False,22.0,False,False,1.0,Low
2786,Premium,West,Organic,False,,False,False,0.0,Low
2787,Standard,North,Paid Search,False,,False,False,0.5,Low
2788,Basic,North,Referral,False,,False,False,1.0,Low
2789,Premium,South,Social Ads,False,38.0,False,False,0.0,Low
2790,Basic,South,Organic,False,,False,False,1.0,Low
2791,Standard,South,Paid Search,False,27.0,False,False,0.5,Low
2792,Standard,North,Social Ads,False,,False,False,0.5,Low
2793,Basic,South,Organic,False,,False,False,1.0,Low
2794,Basic,South,Referral,False,,False,False,1.0,Low
2795,Standard,North,Referral,False,,False,False,0.5,Low
2796,Standard,Central,Referral,False,,False,False,0.5,Low
2797,Basic,West,Social Ads,False,23.0,False,False,1.0,Low
2798,Premium,East,Social Ads,False,,False,False,0.0,Low
2799,Basic,North,Social Ads,False,17.0,False,False,1.0,Low
2800,Basic,North,Social Ads,False,,False,False,1.0,Low
2801,Basic,East,Social Ads,False,,False,False,1.0,Low
2802,Basic,East,Social Ads,False,,False,False,1.0,Low
2803,Basic,South,Organic,False,,False,False,1.0,Low
2804,Premium,East,Organic,False,,False,False,0.0,Low
2805,Basic,West,Referral,False,,False,False,1.0,Low
2806,Basic,West,Organic,False,26.0,False,False,1.0,Low
2807,Basic,West,Social Ads,False,,False,False,1.0,Low
2808,Standard,West,Partnership,False,,False,False,0.5,Low
2809,Premium,West,Social Ads,False,45.0,False,False,0.0,Low
2810,Basic,South,Partnership,False,,False,False,1.0,Low
2811,Basic,North,Social Ads,False,,False,False,1.0,Low
2812,Basic,East,Organic,False,,False,False,1.0,Low
2813,Basic,North,Social Ads,False,,False,False,1.0,Low
2814,Basic,East,Organic,False,,False,False,1.0,Low
2815,Basic,South,Organic,False,,False,False,1.0,Low
2816,Basic,South,Organic,False,18.0,False,False,1.0,Low
2817,Standard,Central,Organic,False,,False,False,0.5,Low
2818,Basic,Central,Organic,False,14.0,True,False,2.0,Medium
2819,Premium,South,Organic,False,,False,False,0.0,Low
2820,Premium,South,Social Ads,False,37.0,False,False,0.0,Low
2821,Standard,East,Social Ads,False,,False,False,0.5,Low
2822,Basic,South,Organic,False,,False,False,1.0,Low
2823,Basic,North,Organic,False,,False,False,1.0,Low
2824,Basic,East,Social Ads,False,,False,False,1.0,Low
2825,Standard,South,Social Ads,False,,False,False,0.5,Low
2826,Standard,East,Referral,False,17.0,True,False,1.5,Medium
2827,Premium,East,Organic,False,43.0,False,False,0.0,Low
2828,Premium,West,Referral,False,31.0,True,False,1.0,Low
2829,Basic,Central,Paid Search,False,18.0,False,False,1.0,Low
2830,Standard,East,Paid Search,False,27.0,False,False,0.5,Low
2831,Basic,East,Organic,False,19.0,False,False,1.0,Low
2832,Basic,West,Organic,False,13.0,True,False,2.0,Medium
2833,Basic,South,Organic,False,,False,False,1.0,Low
2834,Basic,East,Organic,False,,False,False,1.0,Low
2835,Premium,West,Paid Search,False,38.0,False,False,0.0,Low
2836,Basic,North,Social Ads,False,,False,False,1.0,Low
2837,Standard,West,Social Ads,False,,False,False,0.5,Low
2838,Standard,Central,Paid Search,False,23.0,True,False,1.5,Medium
2839,Standard,Central,Paid Search,False,27.0,False,False,0.5,Low
2840,Basic,South,Organic,False,17.0,False,False,1.0,Low
2841,Premium,South,Partnership,False,,False,False,0.0,Low
2842,Standard,Central,Paid Search,False,,False,False,0.5,Low
2843,Basic,Central,Organic,False,,False,False,1.0,Low
2844,Basic,East,Organic,False,,False,False,1.0,Low
2845,Standard,Central,Paid Search,False,,False,False,0.5,Low
2846,Premium,South,Paid Search,False,,False,False,0.0,Low
2847,Standard,Central,Organic,False,,False,False,0.5,Low
2848,Premium,South,Referral,False,45.0,False,False,0.0,Low
2849,Standard,North,Social Ads,False,18.0,True,False,1.5,Medium
2850,Basic,Central,Social Ads,False,,False,False,1.0,Low
2851,Basic,South,Organic,False,,False,False,1.0,Low
2852,Basic,West,Organic,False,12.0,True,False,2.0,Medium
2853,Standard,East,Referral,False,24.0,True,False,1.5,Medium
2854,Standard,South,Referral,False,,False,False,0.5,Low
2855,Basic,Central,Organic,False,15.0,True,False,2.0,Medium
2856,Standard,Central,Organic,False,27.0,False,False,0.5,Low
2857,Basic,North,Organic,False,,False,False,1.0,Low
2858,Basic,West,Organic,False,,False,False,1.0,Low
2859,Basic,South,Social Ads,False,,False,False,1.0,Low
2860,Basic,West,Partnership,False,,False,True,2.0,Medium
2861,Basic,North,Organic,False,,False,True,2.0,Medium
2862,Basic,East,Organic,False,23.0,False,False,1.0,Low
2863,Basic,West,Referral,False,,False,False,1.0,Low
2864,Basic,North,Organic,False,,False,False,1.0,Low
2865,Standard,South,Partnership,False,,False,False,0.5,Low
2866,Basic,East,Social Ads,False,,False,False,1.0,Low
2867,Premium,Central,Referral,False,,False,False,0.0,Low
2868,Basic,North,Organic,False,21.0,False,False,1.0,Low
2869,Basic,Central,Organic,False,13.0,True,False,2.0,Medium
2870,Basic,East,Paid Search,False,,False,False,1.0,Low
2871,Basic,North,Paid Search,False,,False,False,1.0,Low
2872,Premium,North,Organic,False,20.0,True,False,1.0,Low
2873,Basic,East,Partnership,False,,False,False,1.0,Low
2874,Premium,South,Social Ads,False,40.0,False,False,0.0,Low
2875,Premium,North,Social Ads,False,30.0,True,False,1.0,Low
2876,Standard,East,Organic,False,33.0,False,False,0.5,Low
2877,Standard,West,Social Ads,False,,False,False,0.5,Low
2878,Standard,Central,Social Ads,False,,False,False,0.5,Low
2879,Basic,North,Organic,False,,False,True,2.0,Medium
2880,Standard,West,Referral,False,22.0,True,False,1.5,Medium
2881,Basic,North,Organic,False,,False,False,1.0,Low
2882,Basic,South,Organic,False,,False,False,1.0,Low
2883,Standard,East,Organic,False,27.0,False,False,0.5,Low
2884,Standard,North,Social Ads,False,,False,False,0.5,Low
2885,Premium,East,Paid Search,False,32.0,True,False,1.0,Low
2886,Basic,North,Organic,False,,False,False,1.0,Low
2887,Premium,South,Organic,False,36.0,False,False,0.0,Low
2888,Basic,South,Organic,False,,False,False,1.0,Low
2889,Basic,West,Organic,False,14.0,True,False,2.0,Medium
2890,Basic,South,Paid Search,False,,False,False,1.0,Low
2891,Basic,East,Organic,False,,False,False,1.0,Low
2892,Basic,South,Organic,False,15.0,True,False,2.0,Medium
2893,Standard,North,Referral,False,,False,False,0.5,Low
2894,Premium,South,Paid Search,False,,False,False,0.0,Low
2895,Basic,East,Social Ads,False,21.0,False,False,1.0,Low
2896,Standard,North,Organic,False,23.0,True,False,1.5,Medium
2897,Premium,West,Organic,False,,False,False,0.0,Low
2898,Standard,West,Paid Search,False,,False,False,0.5,Low
2899,Standard,West,Organic,False,36.0,False,False,0.5,Low
