customer_id,month,active_days,total_sessions
1939,2025-04-01,12,21
1939,2025-05-01,7,28
1939,2025-06-01,7,23
1939,2025-07-01,9,30
1940,2024-02-01,8,33
1940,2024-03-01,13,35
1940,2024-04-01,13,37
1941,2024-07-01,5,17
1941,2024-08-01,4,12
1941,2024-09-01,8,22
1941,2024-10-01,7,14
1941,2024-11-01,3,16
1941,2024-12-01,5,16
1941,2025-01-01,10,23
1941,2025-02-01,5,25
1941,2025-03-01,2,20
1941,2025-04-01,7,20
1941,2025-05-01,8,25
1941,2025-06-01,2,11
1941,2025-07-01,7,21
1942,2024-02-01,6,32
1942,2024-03-01,14,37
1942,2024-04-01,8,27
1942,2024-05-01,18,41
1942,2024-06-01,15,41
1942,2024-07-01,9,39
1942,2024-08-01,12,45
1942,2024-09-01,14,46
1942,2024-10-01,13,32
1942,2024-11-01,18,44
1942,2024-12-01,13,42
1942,2025-01-01,18,39
1942,2025-02-01,12,41
1942,2025-03-01,8,37
1943,2024-01-01,8,31
1943,2024-02-01,13,37
1944,2024-09-01,11,25
1944,2024-10-01,12,30
1944,2024-11-01,14,29
1944,2024-12-01,8,29
1944,2025-01-01,13,34
1944,2025-02-01,11,22
1944,2025-03-01,10,25
1944,2025-04-01,4,17
1944,2025-05-01,7,26
1944,2025-06-01,5,20
1944,2025-07-01,6,19
1945,2024-04-01,7,17
1945,2024-05-01,3,17
1945,2024-06-01,9,16
1945,2024-07-01,3,15
1945,2024-08-01,10,28
1945,2024-09-01,8,16
1945,2024-10-01,6,13
1945,2024-11-01,10,17
1945,2024-12-01,8,26
1945,2025-01-01,10,19
1945,2025-02-01,2,15
1945,2025-03-01,6,17
1945,2025-04-01,6,17
1945,2025-05-01,5,14
1945,2025-06-01,3,18
1945,2025-07-01,9,17
1946,2025-05-01,8,30
1946,2025-06-01,13,28
1946,2025-07-01,7,31
1947,2024-08-01,9,30
1947,2024-09-01,9,26
1947,2024-10-01,14,30
1947,2024-11-01,6,19
1947,2024-12-01,11,28
1947,2025-01-01,12,21
1947,2025-02-01,9,30
1948,2025-05-01,2,15
1948,2025-06-01,6,17
1948,2025-07-01,5,22
1949,2024-12-01,3,17
1949,2025-01-01,2,10
1950,2024-02-01,17,42
1950,2024-03-01,15,47
1950,2024-04-01,15,45
1950,2024-05-01,11,34
1950,2024-06-01,17,41
1950,2024-07-01,12,40
1950,2024-08-01,18,40
1950,2024-09-01,7,41
1950,2024-10-01,6,28
1950,2024-11-01,12,42
1950,2024-12-01,6,43
1950,2025-01-01,7,33
1950,2025-02-01,13,39
1950,2025-03-01,17,42
1950,2025-04-01,9,33
1950,2025-05-01,12,38
1950,2025-06-01,9,33
1950,2025-07-01,10,36
1951,2025-05-01,7,17
1951,2025-06-01,8,17
1951,2025-07-01,2,21
1952,2024-06-01,6,25
1953,2024-06-01,9,29
1953,2024-07-01,14,35
1954,2024-07-01,5,22
1954,2024-08-01,7,19
1954,2024-09-01,10,21
1954,2024-10-01,10,25
1954,2024-11-01,6,14
1954,2024-12-01,6,17
1954,2025-01-01,2,13
1954,2025-02-01,8,17
1954,2025-03-01,10,18
1955,2024-02-01,6,18
1955,2024-03-01,9,23
1955,2024-04-01,4,14
1955,2024-05-01,4,16
1955,2024-06-01,9,16
1956,2024-11-01,10,40
1956,2024-12-01,8,33
1957,2024-07-01,3,14
1957,2024-08-01,5,17
1957,2024-09-01,10,18
1958,2025-02-01,4,22
1958,2025-03-01,7,29
1959,2024-04-01,13,39
1959,2024-05-01,13,28
1960,2024-03-01,13,30
1960,2024-04-01,13,32
1960,2024-05-01,6,23
1960,2024-06-01,13,33
1960,2024-07-01,14,28
1960,2024-08-01,13,33
1960,2024-09-01,9,26
1960,2024-10-01,14,43
1960,2024-11-01,10,23
1960,2024-12-01,14,24
1960,2025-01-01,12,27
1960,2025-02-01,12,30
1960,2025-03-01,8,24
1960,2025-04-01,10,30
1961,2024-11-01,9,32
1961,2024-12-01,14,46
1961,2025-01-01,13,40
1962,2024-04-01,11,23
1963,2024-01-01,2,14
1963,2024-02-01,6,15
1963,2024-03-01,6,12
1963,2024-04-01,4,16
1963,2024-05-01,5,18
1963,2024-06-01,9,23
1963,2024-07-01,4,18
1963,2024-08-01,8,15
1963,2024-09-01,7,16
1963,2024-10-01,6,22
1963,2024-11-01,7,24
1963,2024-12-01,3,17
1963,2025-01-01,9,16
1963,2025-02-01,3,12
1964,2025-03-01,6,32
1964,2025-04-01,10,33
1964,2025-05-01,8,27
1964,2025-06-01,12,33
1964,2025-07-01,8,39
1965,2024-12-01,14,29
1965,2025-01-01,10,33
1965,2025-02-01,11,25
1965,2025-03-01,10,23
1966,2024-07-01,8,24
1966,2024-08-01,7,15
1966,2024-09-01,5,17
1966,2024-10-01,10,21
1966,2024-11-01,5,27
1966,2024-12-01,7,19
1967,2024-04-01,3,17
1967,2024-05-01,3,10
1967,2024-06-01,8,24
1967,2024-07-01,4,21
1967,2024-08-01,8,14
1967,2024-09-01,2,8
1967,2024-10-01,10,22
1967,2024-11-01,5,19
1968,2024-07-01,14,38
1968,2024-08-01,14,33
1969,2025-04-01,10,21
1969,2025-05-01,6,22
1969,2025-06-01,3,12
1969,2025-07-01,3,10
1970,2024-05-01,6,30
1970,2024-06-01,12,27
1970,2024-07-01,10,35
1970,2024-08-01,7,22
1970,2024-09-01,7,26
1970,2024-10-01,14,33
1970,2024-11-01,14,35
1970,2024-12-01,12,33
1970,2025-01-01,5,26
1970,2025-02-01,7,27
1971,2024-04-01,14,29
1971,2024-05-01,11,32
1971,2024-06-01,11,36
1971,2024-07-01,14,28
1971,2024-08-01,13,31
1971,2024-09-01,12,31
1971,2024-10-01,5,24
1971,2024-11-01,13,28
1971,2024-12-01,7,23
1971,2025-01-01,12,24
1971,2025-02-01,14,28
1971,2025-03-01,9,30
1971,2025-04-01,9,27
1971,2025-05-01,5,27
1971,2025-06-01,5,24
1971,2025-07-01,7,25
1972,2025-04-01,8,18
1972,2025-05-01,8,18
1972,2025-06-01,5,13
1972,2025-07-01,10,17
1973,2024-10-01,6,20
1973,2024-11-01,12,21
1974,2024-04-01,7,18
1974,2024-05-01,7,20
1974,2024-06-01,4,18
1975,2024-06-01,7,17
1975,2024-07-01,8,27
1975,2024-08-01,5,10
1975,2024-09-01,2,16
1975,2024-10-01,8,19
1975,2024-11-01,4,22
1975,2024-12-01,4,13
1975,2025-01-01,5,17
1975,2025-02-01,6,19
1975,2025-03-01,10,20
1975,2025-04-01,5,14
1975,2025-05-01,4,21
1975,2025-06-01,6,17
1975,2025-07-01,7,18
1976,2025-02-01,6,25
1976,2025-03-01,5,27
1977,2024-07-01,9,25
1977,2024-08-01,2,17
1977,2024-09-01,6,16
1977,2024-10-01,9,19
1977,2024-11-01,10,22
1978,2024-09-01,7,25
1978,2024-10-01,11,33
1978,2024-11-01,9,35
1978,2024-12-01,10,22
1978,2025-01-01,11,28
1978,2025-02-01,12,33
1978,2025-03-01,13,29
1978,2025-04-01,14,40
1978,2025-05-01,8,27
1978,2025-06-01,8,19
1978,2025-07-01,11,27
1979,2024-02-01,14,44
1979,2024-03-01,16,34
1979,2024-04-01,8,36
1979,2024-05-01,8,36
1979,2024-06-01,13,34
1979,2024-07-01,17,43
1979,2024-08-01,15,42
1979,2024-09-01,14,26
1979,2024-10-01,6,28
1979,2024-11-01,14,44
1979,2024-12-01,6,29
1979,2025-01-01,12,35
1979,2025-02-01,12,41
1979,2025-03-01,7,35
1980,2025-02-01,7,18
1981,2024-03-01,6,13
1981,2024-04-01,7,16
1981,2024-05-01,8,19
1981,2024-06-01,6,16
1981,2024-07-01,4,20
1981,2024-08-01,8,16
1981,2024-09-01,4,15
1981,2024-10-01,9,28
1981,2024-11-01,6,18
1981,2024-12-01,6,17
1982,2024-05-01,4,16
1982,2024-06-01,7,20
1983,2024-03-01,11,26
1983,2024-04-01,6,20
1983,2024-05-01,8,30
1983,2024-06-01,12,32
1983,2024-07-01,7,20
1984,2024-05-01,14,50
1984,2024-06-01,15,38
1984,2024-07-01,9,31
1984,2024-08-01,7,33
1984,2024-09-01,16,47
1984,2024-10-01,6,33
1984,2024-11-01,9,32
1984,2024-12-01,8,37
1984,2025-01-01,9,34
1984,2025-02-01,15,40
1984,2025-03-01,8,33
1984,2025-04-01,12,36
1984,2025-05-01,6,33
1984,2025-06-01,7,56
1984,2025-07-01,18,38
1985,2025-02-01,18,46
1985,2025-03-01,17,39
1985,2025-04-01,7,41
1985,2025-05-01,9,36
1985,2025-06-01,18,37
1985,2025-07-01,18,39
1986,2025-05-01,14,35
1986,2025-06-01,14,40
1986,2025-07-01,14,46
1987,2025-05-01,8,18
1987,2025-06-01,10,31
1987,2025-07-01,3,13
1988,2024-05-01,6,26
1988,2024-06-01,2,15
1988,2024-07-01,7,17
1988,2024-08-01,4,10
1989,2024-02-01,7,29
1989,2024-03-01,8,29
1989,2024-04-01,11,25
1989,2024-05-01,7,24
1989,2024-06-01,6,30
1989,2024-07-01,13,30
1989,2024-08-01,12,31
1990,2024-09-01,4,17
1990,2024-10-01,5,15
1990,2024-11-01,6,15
1990,2024-12-01,3,16
1990,2025-01-01,9,27
1990,2025-02-01,6,22
1990,2025-03-01,10,20
1991,2025-03-01,10,15
1991,2025-04-01,5,18
1991,2025-05-01,8,20
1991,2025-06-01,6,16
1991,2025-07-01,5,10
1992,2024-10-01,14,34
1992,2024-11-01,17,58
1992,2024-12-01,12,41
1992,2025-01-01,11,31
1992,2025-02-01,18,53
1992,2025-03-01,17,42
1992,2025-04-01,14,44
1992,2025-05-01,14,41
1992,2025-06-01,15,45
1992,2025-07-01,16,45
1993,2024-12-01,9,24
1993,2025-01-01,9,22
1993,2025-02-01,5,9
1993,2025-03-01,8,19
1993,2025-04-01,7,20
1993,2025-05-01,7,17
1993,2025-06-01,9,22
1993,2025-07-01,5,19
1994,2024-02-01,2,19
1994,2024-03-01,2,6
1994,2024-04-01,2,11
1994,2024-05-01,4,12
1994,2024-06-01,10,26
1995,2024-03-01,9,20
1995,2024-04-01,3,13
1995,2024-05-01,7,22
1995,2024-06-01,2,11
1995,2024-07-01,5,17
1995,2024-08-01,4,11
1995,2024-09-01,9,20
1995,2024-10-01,10,21
1996,2024-09-01,12,37
1996,2024-10-01,7,37
1996,2024-11-01,8,37
1996,2024-12-01,7,39
1996,2025-01-01,18,41
1996,2025-02-01,15,39
1996,2025-03-01,9,35
1997,2024-12-01,8,23
1997,2025-01-01,5,32
1997,2025-02-01,4,21
1997,2025-03-01,9,27
1997,2025-04-01,9,27
1997,2025-05-01,6,15
1997,2025-06-01,8,22
1997,2025-07-01,4,25
1998,2024-09-01,8,33
1998,2024-10-01,5,20
1998,2024-11-01,10,28
1998,2024-12-01,14,31
1998,2025-01-01,4,22
1999,2024-10-01,6,29
1999,2024-11-01,9,39
1999,2024-12-01,18,47
1999,2025-01-01,14,40
1999,2025-02-01,7,41
1999,2025-03-01,6,27
1999,2025-04-01,18,41
1999,2025-05-01,13,46
2000,2024-11-01,10,25
2000,2024-12-01,7,17
2000,2025-01-01,10,18
2000,2025-02-01,8,24
2000,2025-03-01,9,21
2000,2025-04-01,8,16
2000,2025-05-01,10,24
2001,2024-06-01,7,26
2001,2024-07-01,10,25
2001,2024-08-01,13,24
2001,2024-09-01,13,31
2002,2024-12-01,4,14
2002,2025-01-01,5,17
2002,2025-02-01,7,16
2002,2025-03-01,4,20
2002,2025-04-01,6,16
2002,2025-05-01,3,14
2002,2025-06-01,2,10
2002,2025-07-01,5,19
2003,2024-07-01,6,21
2003,2024-08-01,7,16
2003,2024-09-01,7,19
2003,2024-10-01,9,28
2003,2024-11-01,8,20
2003,2024-12-01,9,19
2003,2025-01-01,4,10
2004,2025-02-01,14,37
2004,2025-03-01,14,41
2004,2025-04-01,6,36
2004,2025-05-01,11,31
2004,2025-06-01,14,43
2004,2025-07-01,10,45
2005,2025-02-01,7,24
2005,2025-03-01,6,17
2006,2024-12-01,7,19
2007,2024-08-01,4,19
2007,2024-09-01,10,21
2007,2024-10-01,10,29
2007,2024-11-01,6,25
2007,2024-12-01,7,21
2007,2025-01-01,8,21
2007,2025-02-01,4,16
2007,2025-03-01,5,13
2008,2024-06-01,11,32
2008,2024-07-01,10,27
2008,2024-08-01,6,22
2008,2024-09-01,11,28
2008,2024-10-01,6,24
2008,2024-11-01,7,34
2009,2024-08-01,5,15
2009,2024-09-01,4,16
2010,2024-09-01,10,22
2010,2024-10-01,2,12
2010,2024-11-01,4,18
2010,2024-12-01,9,22
2010,2025-01-01,3,15
2010,2025-02-01,6,17
2010,2025-03-01,5,9
2010,2025-04-01,4,10
2010,2025-05-01,4,19
2010,2025-06-01,4,11
2010,2025-07-01,10,26
2011,2025-02-01,8,17
2011,2025-03-01,2,16
2011,2025-04-01,7,21
2011,2025-05-01,4,14
2011,2025-06-01,5,16
2011,2025-07-01,9,20
2012,2024-06-01,3,17
2012,2024-07-01,9,16
2012,2024-08-01,5,16
2012,2024-09-01,5,19
2013,2024-07-01,7,29
2013,2024-08-01,14,40
2013,2024-09-01,6,36
2013,2024-10-01,6,26
2013,2024-11-01,6,31
2013,2024-12-01,13,36
2013,2025-01-01,12,33
2013,2025-02-01,14,36
2013,2025-03-01,10,34
2013,2025-04-01,17,41
2013,2025-05-01,18,44
2013,2025-06-01,9,29
2013,2025-07-01,18,42
2014,2024-08-01,4,11
2014,2024-09-01,3,20
2014,2024-10-01,10,28
2014,2024-11-01,2,10
2014,2024-12-01,5,17
2014,2025-01-01,4,18
2014,2025-02-01,4,16
2014,2025-03-01,10,22
2014,2025-04-01,7,20
2014,2025-05-01,9,26
2014,2025-06-01,7,20
2015,2024-09-01,10,28
2015,2024-10-01,5,13
2015,2024-11-01,5,14
2015,2024-12-01,5,20
2015,2025-01-01,3,13
2015,2025-02-01,9,22
2015,2025-03-01,9,20
2016,2025-03-01,10,19
2016,2025-04-01,5,23
2016,2025-05-01,13,33
2016,2025-06-01,4,15
2016,2025-07-01,12,31
2017,2024-07-01,16,54
2017,2024-08-01,16,43
2017,2024-09-01,15,38
2017,2024-10-01,9,27
2017,2024-11-01,17,50
2017,2024-12-01,14,47
2018,2024-03-01,8,21
2018,2024-04-01,5,22
2018,2024-05-01,8,17
2018,2024-06-01,9,27
2018,2024-07-01,2,17
2018,2024-08-01,3,19
2018,2024-09-01,7,25
2018,2024-10-01,4,16
2018,2024-11-01,7,23
2018,2024-12-01,2,10
2019,2025-02-01,5,21
2019,2025-03-01,4,11
2020,2024-07-01,6,22
2020,2024-08-01,9,21
2021,2024-05-01,12,36
2021,2024-06-01,11,29
2021,2024-07-01,13,39
2021,2024-08-01,12,24
2021,2024-09-01,13,41
2021,2024-10-01,12,34
2022,2025-04-01,5,19
2022,2025-05-01,14,31
2022,2025-06-01,8,27
2022,2025-07-01,8,31
2023,2024-07-01,6,44
2023,2024-08-01,6,23
2023,2024-09-01,12,39
2023,2024-10-01,10,39
2023,2024-11-01,11,43
2024,2025-03-01,10,35
2024,2025-04-01,7,40
2024,2025-05-01,18,49
2024,2025-06-01,13,37
2024,2025-07-01,14,39
2025,2025-05-01,4,23
2025,2025-06-01,13,27
2025,2025-07-01,4,28
2026,2024-05-01,9,19
2026,2024-06-01,9,26
2026,2024-07-01,6,26
2026,2024-08-01,14,35
2026,2024-09-01,9,30
2026,2024-10-01,11,28
2026,2024-11-01,8,27
2026,2024-12-01,8,28
2026,2025-01-01,7,25
2026,2025-02-01,14,36
2026,2025-03-01,4,21
2026,2025-04-01,5,20
2026,2025-05-01,6,30
2026,2025-06-01,12,42
2026,2025-07-01,5,25
2027,2024-11-01,12,24
2027,2024-12-01,4,23
2027,2025-01-01,4,22
2027,2025-02-01,5,27
2027,2025-03-01,6,25
2027,2025-04-01,14,26
2027,2025-05-01,6,22
2027,2025-06-01,11,28
2027,2025-07-01,9,30
2028,2024-06-01,6,20
2028,2024-07-01,5,15
2029,2024-11-01,14,37
2029,2024-12-01,12,44
2029,2025-01-01,8,46
2029,2025-02-01,18,52
2029,2025-03-01,16,46
2029,2025-04-01,13,42
2029,2025-05-01,16,47
2029,2025-06-01,16,37
2029,2025-07-01,16,46
2030,2024-01-01,8,17
2030,2024-02-01,8,18
2030,2024-03-01,10,25
2030,2024-04-01,8,16
2030,2024-05-01,7,25
2030,2024-06-01,2,23
2030,2024-07-01,4,26
2030,2024-08-01,3,10
2030,2024-09-01,6,15
2030,2024-10-01,5,20
2031,2024-03-01,9,19
2032,2024-05-01,12,35
2032,2024-06-01,5,28
2032,2024-07-01,10,27
2033,2024-10-01,10,19
2033,2024-11-01,6,19
2033,2024-12-01,5,16
2033,2025-01-01,3,12
2033,2025-02-01,3,15
2033,2025-03-01,7,17
2033,2025-04-01,8,26
2033,2025-05-01,8,24
2034,2025-01-01,9,31
2034,2025-02-01,6,23
2034,2025-03-01,9,22
2034,2025-04-01,5,18
2034,2025-05-01,13,33
2034,2025-06-01,6,30
2034,2025-07-01,7,31
2035,2025-01-01,4,20
2035,2025-02-01,10,24
2035,2025-03-01,9,25
2035,2025-04-01,11,31
2036,2025-03-01,7,12
2036,2025-04-01,3,9
2036,2025-05-01,3,19
2037,2025-02-01,10,35
2037,2025-03-01,15,45
2037,2025-04-01,9,44
2037,2025-05-01,11,44
2037,2025-06-01,18,51
2037,2025-07-01,11,43
2038,2024-06-01,7,21
2038,2024-07-01,9,23
2038,2024-08-01,6,19
2038,2024-09-01,6,21
2038,2024-10-01,5,19
2038,2024-11-01,8,16
2038,2024-12-01,2,11
2038,2025-01-01,7,23
2038,2025-02-01,2,13
2038,2025-03-01,4,24
2038,2025-04-01,5,19
2038,2025-05-01,5,18
2038,2025-06-01,9,20
2038,2025-07-01,4,13
2039,2024-06-01,4,9
2039,2024-07-01,9,19
2039,2024-08-01,9,18
2039,2024-09-01,3,19
2039,2024-10-01,8,25
2039,2024-11-01,10,34
2039,2024-12-01,2,13
2039,2025-01-01,6,17
2039,2025-02-01,3,16
2040,2025-05-01,11,30
2040,2025-06-01,7,21
2040,2025-07-01,10,24
2041,2024-11-01,6,21
2041,2024-12-01,5,20
2041,2025-01-01,6,26
2041,2025-02-01,7,28
2041,2025-03-01,7,14
2041,2025-04-01,11,32
2041,2025-05-01,5,20
2041,2025-06-01,7,26
2041,2025-07-01,9,28
2042,2024-10-01,7,24
2042,2024-11-01,10,24
2042,2024-12-01,11,29
2042,2025-01-01,12,26
2042,2025-02-01,8,23
2043,2024-12-01,8,21
2043,2025-01-01,4,18
2043,2025-02-01,6,16
2043,2025-03-01,10,18
2043,2025-04-01,8,17
2043,2025-05-01,7,19
2043,2025-06-01,3,14
2043,2025-07-01,5,15
2044,2024-01-01,9,24
2044,2024-02-01,7,21
2044,2024-03-01,4,19
2044,2024-04-01,8,19
2044,2024-05-01,13,26
2044,2024-06-01,13,32
2044,2024-07-01,6,21
2044,2024-08-01,9,28
2044,2024-09-01,6,23
2044,2024-10-01,8,29
2045,2024-02-01,4,21
2046,2025-02-01,16,42
2046,2025-03-01,13,38
2046,2025-04-01,7,44
2047,2024-06-01,5,13
2047,2024-07-01,4,12
2047,2024-08-01,10,19
2047,2024-09-01,9,16
2047,2024-10-01,5,17
2047,2024-11-01,6,21
2047,2024-12-01,3,15
2047,2025-01-01,8,25
2047,2025-02-01,7,20
2047,2025-03-01,8,14
2047,2025-04-01,8,21
2048,2025-05-01,8,21
2048,2025-06-01,14,35
2048,2025-07-01,14,32
2049,2024-07-01,9,22
2049,2024-08-01,9,20
2049,2024-09-01,8,20
2050,2025-05-01,10,24
2050,2025-06-01,3,14
2050,2025-07-01,3,14
2051,2025-05-01,10,31
2051,2025-06-01,11,24
2051,2025-07-01,11,28
2052,2024-01-01,10,38
2052,2024-02-01,17,46
2052,2024-03-01,6,19
2052,2024-04-01,6,23
2052,2024-05-01,15,35
2052,2024-06-01,10,42
2052,2024-07-01,15,37
2052,2024-08-01,7,29
2052,2024-09-01,9,33
2053,2024-04-01,13,32
2053,2024-05-01,7,24
2053,2024-06-01,9,26
2053,2024-07-01,14,32
2054,2024-02-01,18,51
2054,2024-03-01,7,29
2054,2024-04-01,10,25
2054,2024-05-01,8,24
2054,2024-06-01,14,35
2054,2024-07-01,15,41
2054,2024-08-01,18,45
2054,2024-09-01,10,41
2054,2024-10-01,17,49
2054,2024-11-01,13,34
2054,2024-12-01,7,39
2054,2025-01-01,12,44
2054,2025-02-01,16,31
2054,2025-03-01,14,41
2054,2025-04-01,13,43
2054,2025-05-01,12,38
2054,2025-06-01,13,32
2054,2025-07-01,7,32
2055,2024-03-01,12,31
2055,2024-04-01,13,31
2055,2024-05-01,8,25
2055,2024-06-01,5,17
2055,2024-07-01,10,22
2056,2024-04-01,4,21
2056,2024-05-01,6,27
2056,2024-06-01,14,29
2056,2024-07-01,5,24
2056,2024-08-01,8,33
2056,2024-09-01,11,29
2056,2024-10-01,12,23
2056,2024-11-01,8,30
2056,2024-12-01,4,24
2056,2025-01-01,5,20
2056,2025-02-01,13,33
2056,2025-03-01,7,37
2056,2025-04-01,11,31
2056,2025-05-01,6,27
2056,2025-06-01,13,24
2056,2025-07-01,12,29
2057,2024-05-01,3,12
2057,2024-06-01,9,19
2057,2024-07-01,5,21
2057,2024-08-01,3,12
2057,2024-09-01,8,25
2058,2025-03-01,13,38
2058,2025-04-01,17,42
2058,2025-05-01,17,53
2058,2025-06-01,16,53
2058,2025-07-01,18,45
2059,2024-03-01,10,17
2060,2024-12-01,13,38
2060,2025-01-01,15,39
2060,2025-02-01,13,37
2060,2025-03-01,17,36
2061,2024-10-01,10,35
2061,2024-11-01,11,32
2061,2024-12-01,11,35
2061,2025-01-01,18,47
2061,2025-02-01,12,43
2061,2025-03-01,17,43
2061,2025-04-01,17,40
2061,2025-05-01,16,42
2061,2025-06-01,12,43
2061,2025-07-01,7,30
2062,2024-08-01,15,42
2062,2024-09-01,6,37
2062,2024-10-01,10,40
2062,2024-11-01,14,45
2062,2024-12-01,6,32
2062,2025-01-01,18,43
2062,2025-02-01,18,43
2062,2025-03-01,18,52
2062,2025-04-01,8,25
2062,2025-05-01,7,24
2062,2025-06-01,11,34
2062,2025-07-01,8,39
2063,2024-02-01,9,33
2063,2024-03-01,8,25
2064,2025-01-01,14,30
2065,2024-10-01,13,39
2066,2024-06-01,4,18
2066,2024-07-01,6,14
2067,2025-01-01,10,30
2067,2025-02-01,12,22
2067,2025-03-01,11,25
2067,2025-04-01,5,18
2067,2025-05-01,6,21
2068,2024-03-01,3,16
2068,2024-04-01,3,16
2068,2024-05-01,3,14
2068,2024-06-01,2,11
2068,2024-07-01,3,19
2068,2024-08-01,8,18
2068,2024-09-01,5,20
2068,2024-10-01,5,14
2068,2024-11-01,4,17
2068,2024-12-01,10,30
2068,2025-01-01,4,14
2068,2025-02-01,10,23
2068,2025-03-01,4,12
2068,2025-04-01,8,22
2068,2025-05-01,3,12
2068,2025-06-01,5,14
2068,2025-07-01,4,17
2069,2024-08-01,9,21
2070,2025-01-01,8,20
2071,2024-07-01,2,16
2071,2024-08-01,10,21
2071,2024-09-01,3,17
2071,2024-10-01,4,17
2071,2024-11-01,10,26
2071,2024-12-01,2,23
2071,2025-01-01,8,18
2071,2025-02-01,2,19
2071,2025-03-01,9,18
2071,2025-04-01,8,24
2071,2025-05-01,9,20
2072,2024-03-01,8,22
2072,2024-04-01,7,15
2072,2024-05-01,4,15
2072,2024-06-01,3,17
2072,2024-07-01,6,14
2072,2024-08-01,4,15
2072,2024-09-01,10,24
2072,2024-10-01,7,17
2072,2024-11-01,10,21
2072,2024-12-01,10,20
2072,2025-01-01,10,20
2072,2025-02-01,2,11
2072,2025-03-01,8,20
2072,2025-04-01,4,17
2072,2025-05-01,4,21
2073,2025-01-01,6,14
2074,2024-02-01,7,30
2074,2024-03-01,10,27
2074,2024-04-01,13,32
2074,2024-05-01,7,25
2074,2024-06-01,5,23
2075,2024-01-01,3,11
2076,2025-03-01,12,30
2076,2025-04-01,12,34
2076,2025-05-01,11,37
2076,2025-06-01,14,41
2076,2025-07-01,7,34
2077,2024-03-01,10,20
2078,2024-09-01,8,27
2078,2024-10-01,14,35
2078,2024-11-01,7,20
2078,2024-12-01,4,16
2078,2025-01-01,14,34
2078,2025-02-01,14,31
2078,2025-03-01,4,16
2078,2025-04-01,13,28
2078,2025-05-01,11,28
2078,2025-06-01,7,26
2078,2025-07-01,6,21
2079,2024-02-01,12,31
2079,2024-03-01,8,30
2079,2024-04-01,10,29
2080,2024-04-01,4,28
2080,2024-05-01,6,18
2081,2024-08-01,7,25
2082,2025-03-01,6,15
2082,2025-04-01,5,20
2082,2025-05-01,7,21
2082,2025-06-01,4,19
2082,2025-07-01,2,13
2083,2025-01-01,13,38
2083,2025-02-01,14,29
2083,2025-03-01,14,30
2083,2025-04-01,7,29
2083,2025-05-01,13,34
2083,2025-06-01,12,29
2083,2025-07-01,7,20
2084,2024-06-01,7,19
2084,2024-07-01,3,16
2084,2024-08-01,6,23
2084,2024-09-01,2,13
2084,2024-10-01,10,16
2085,2025-03-01,12,32
2085,2025-04-01,11,28
2085,2025-05-01,13,33
2085,2025-06-01,7,24
2085,2025-07-01,6,26
2086,2024-11-01,10,29
2086,2024-12-01,6,22
2086,2025-01-01,13,31
2086,2025-02-01,14,29
2086,2025-03-01,6,21
2086,2025-04-01,14,30
2086,2025-05-01,5,25
2086,2025-06-01,11,27
2086,2025-07-01,4,23
2087,2025-05-01,2,22
2087,2025-06-01,6,20
2088,2024-09-01,11,28
2088,2024-10-01,6,23
2088,2024-11-01,8,24
2088,2024-12-01,10,26
2088,2025-01-01,5,22
2088,2025-02-01,7,29
2088,2025-03-01,12,29
2088,2025-04-01,7,28
2088,2025-05-01,14,28
2088,2025-06-01,5,22
2088,2025-07-01,12,20
2089,2024-01-01,4,18
2089,2024-02-01,5,24
2089,2024-03-01,8,24
2090,2025-05-01,2,13
2090,2025-06-01,8,21
2090,2025-07-01,9,20
2091,2025-04-01,5,17
2091,2025-05-01,2,15
2091,2025-06-01,7,21
2091,2025-07-01,10,14
2092,2024-10-01,2,6
2092,2024-11-01,4,16
2092,2024-12-01,9,25
2092,2025-01-01,4,15
2092,2025-02-01,3,17
2092,2025-03-01,6,21
2092,2025-04-01,5,13
2092,2025-05-01,6,18
2092,2025-06-01,10,18
2092,2025-07-01,4,17
2093,2024-06-01,18,41
2093,2024-07-01,10,38
2093,2024-08-01,8,36
2093,2024-09-01,17,46
2093,2024-10-01,8,29
2093,2024-11-01,8,42
2093,2024-12-01,7,34
2093,2025-01-01,8,34
2093,2025-02-01,17,43
2093,2025-03-01,16,46
2093,2025-04-01,12,43
2093,2025-05-01,16,43
2093,2025-06-01,9,44
2093,2025-07-01,10,37
2094,2025-04-01,10,29
2094,2025-05-01,6,20
2094,2025-06-01,14,32
2094,2025-07-01,12,33
2095,2024-03-01,5,10
2095,2024-04-01,2,8
2096,2024-08-01,4,20
2096,2024-09-01,8,24
2096,2024-10-01,8,17
2096,2024-11-01,6,17
2097,2024-04-01,7,18
2097,2024-05-01,9,35
2097,2024-06-01,12,36
2097,2024-07-01,13,26
2097,2024-08-01,10,28
2097,2024-09-01,10,27
2097,2024-10-01,14,31
2097,2024-11-01,4,28
2097,2024-12-01,12,23
2097,2025-01-01,14,34
2097,2025-02-01,11,23
2097,2025-03-01,5,24
2097,2025-04-01,5,21
2097,2025-05-01,13,26
2097,2025-06-01,11,27
2097,2025-07-01,6,25
2098,2024-07-01,15,46
2098,2024-08-01,9,38
2098,2024-09-01,6,39
2098,2024-10-01,9,32
2098,2024-11-01,14,36
2098,2024-12-01,9,30
2098,2025-01-01,15,45
2098,2025-02-01,11,43
2098,2025-03-01,11,40
2098,2025-04-01,16,39
2098,2025-05-01,17,46
2098,2025-06-01,7,40
